,NMF1,NMF2,NMF3,NMF4,NMF5,Class
C30 H24 O20,4.980662272073794e-06,0.3535258888226943,0.3525448484962259,0.7112709922133715,1.569924118536804e-06,tanin
C27 H22 O19,2.4256377054600782e-06,0.40637975821632,0.4380115764022503,0.7681107864334522,1.569924118536804e-06,tanin
C26 H22 O19,2.4256377054600782e-06,0.5355053906796768,0.3364491136891601,0.7575894423122014,1.569924118536804e-06,tanin
C13 H14 O11,0.1954362633325422,0.2303388486901509,0.5813937246309809,0.7561253391287307,1.569924118536804e-06,tanin
C14 H16 O12,0.1486766743366677,0.1634714233084557,0.6129190412296575,0.7594872620544658,1.569924118536804e-06,tanin
C17 H18 O15,0.1188176457982323,0.1837362485612322,0.5504684588140926,0.7774818965380655,1.569924118536804e-06,tanin
C21 H22 O17,0.0730628033231306,0.3277950213011538,0.5125285607785777,0.7996449897195899,1.569924118536804e-06,tanin
C17 H16 O15,0.1192456081170098,0.2514746164731922,0.5282259321846764,0.8168835411735538,1.569924118536804e-06,tanin
C15 H12 O13,0.0795251871222127,0.2230173201612576,0.6254984712963578,0.8280007587384371,1.569924118536804e-06,tanin
C14 H12 O12,0.0537867908834821,0.2824011748892526,0.6129759957414571,0.8119986535313689,1.569924118536804e-06,tanin
C13 H12 O11,0.1653081193442424,0.2643265040465444,0.6227456036048706,0.837010910449834,1.569924118536804e-06,tanin
C16 H14 O14,0.2297393598896978,0.278550784084256,0.5912471733539431,0.7993830780262285,1.569924118536804e-06,tanin
C16 H16 O14,0.2646610249896031,0.2610437878650582,0.5921092467081724,0.8243700200598334,1.569924118536804e-06,tanin
C12 H10 O9,0.2552699239608905,0.3342052298204584,0.6027804222206596,0.8078589617480583,1.569924118536804e-06,tanin
C18 H20 O15,0.2587980176151209,0.3569400100512911,0.5739709846989636,0.8194747763283875,1.569924118536804e-06,tanin
C19 H18 O16,0.2700145552022174,0.3898265381078251,0.5424717589939606,0.7917914450028373,1.569924118536804e-06,tanin
C17 H20 O14,0.2340825017875908,0.3437327886099077,0.5015958001933908,0.8361517976090888,1.569924118536804e-06,tanin
C19 H20 O16,0.2554298227958231,0.274285050503882,0.5132021512896379,0.8355071531809879,1.569924118536804e-06,tanin
C22 H24 O17,0.3499173104615215,0.3848216586686923,0.4943215715372532,0.9303750382489322,1.569924118536804e-06,tanin
C27 H30 O18,0.4027724414157619,0.3382549875676325,0.419715217895553,0.8660301772900522,1.569924118536804e-06,tanin
C24 H28 O17,0.3477559210408332,0.3879072974044661,0.3493417140253508,0.9497013595951956,1.569924118536804e-06,tanin
C29 H26 O19,0.3508681875557229,0.3862480952996075,0.3472417152662592,0.9533194408313692,1.569924118536804e-06,tanin
C26 H28 O18,0.3513528433288974,0.3254001879154432,0.3562011133811603,0.9950944001792932,1.569924118536804e-06,tanin
C24 H26 O18,0.2803981110297034,0.2167720558039458,0.3756000110090844,0.8722810950652704,1.569924118536804e-06,tanin
C23 H24 O18,0.2559688301466611,0.2751864493621221,0.3606148891821109,0.8610943058238132,1.569924118536804e-06,tanin
C28 H28 O19,0.2541064745903619,0.2908616274929805,0.3668109593844331,0.8245955526704062,1.569924118536804e-06,tanin
C23 H26 O17,0.2345621231519587,0.3596566381901506,0.1709645978391012,0.8240334914156429,1.569924118536804e-06,tanin
C27 H28 O18,0.2614159602881826,0.4322421512847851,0.2208643865346806,0.8117351485935059,1.569924118536804e-06,tanin
C25 H26 O18,0.2580276027868483,0.4181213002540457,0.4110057116784431,0.7945759938238762,1.569924118536804e-06,tanin
C28 H26 O19,0.2113436050635032,0.4655202635700464,0.3418589173106398,0.7787405596944016,1.569924118536804e-06,tanin
C26 H24 O19,0.2120970131077971,0.4675391977861453,0.3377558458715456,0.846477438197382,1.569924118536804e-06,tanin
C28 H24 O19,0.2108585986349889,0.4426562272054518,0.3511042413929482,0.6320715603997663,1.569924118536804e-06,tanin
C27 H32 O18,0.4358343307807962,0.001082515491682,3.090388119151871e-06,0.7696543748148407,1.569924118536804e-06,tanin
C29 H30 O19,0.3016863716599953,0.1711437167541013,0.1587647385708363,0.6505898854997136,1.569924118536804e-06,tanin
C27 H28 O19,0.2589405840575451,0.2529858046399176,0.158781433163244,0.6782950354235786,1.569924118536804e-06,tanin
C23 H28 O16,0.4797239561015582,0.3394668541965104,0.2183322175764168,0.8280362526853915,1.569924118536804e-06,tanin
C26 H30 O17,0.5999156323252527,0.3857610350516285,0.215656290180374,0.6090804226452797,1.569924118536804e-06,tanin
C15 H20 O11,0.4472214120970682,0.4012590784559828,0.5645053596104693,0.7625369975714528,0.1538419756048678,tanin
C21 H20 O17,0.3315524633988461,0.4533881816353142,0.4960881557206352,0.7097112943597994,1.569924118536804e-06,tanin
C12 H12 O9,0.3783443878264088,0.4861009489601348,0.5866351306246955,0.7433414107879116,0.0595237379805476,tanin
C18 H22 O14,0.4481635228077754,0.4206624404971918,0.5915031902481148,0.7988671323484309,1.569924118536804e-06,tanin
C19 H22 O15,0.4392966515120108,0.4344760973355723,0.5888002770725635,0.7929377844218041,1.569924118536804e-06,tanin
C24 H24 O18,0.4096260501250787,0.4345571535437549,0.4867153601227417,0.8235646349642286,1.569924118536804e-06,tanin
C12 H14 O9,0.4098825294593065,0.3369936758484311,0.6214475418719071,0.7841162551566907,0.0609675894170861,tanin
C20 H22 O16,0.4333836006111822,0.3290835057284005,0.5701657312657042,0.8067260763937725,1.569924118536804e-06,tanin
C11 H10 O8,0.3894596361139333,0.2888895877878097,0.5310351975701105,0.8142880573667156,1.569924118536804e-06,tanin
C21 H24 O16,0.4858322719330156,0.3807287218215202,0.5516406001669181,0.7725513358868322,1.569924118536804e-06,tanin
C21 H28 O14,0.5100324997387617,0.3194413315325841,0.5692267772750862,0.7972442357962917,1.569924118536804e-06,tanin
C22 H26 O16,0.5646848895901551,0.3647649064696511,0.5554173365715739,0.7752178961011625,1.569924118536804e-06,tanin
C22 H28 O15,0.5848620486827832,0.307245485112971,0.5705881969251564,0.7658788279137498,1.569924118536804e-06,tanin
C14 H20 O10,0.5472558163952611,2.3634394908793333e-06,0.825377466822406,0.79971420734183,1.569924118536804e-06,tanin
C19 H26 O13,0.6687159632637436,0.1993336641454892,0.6122090586946471,0.7606420102638581,0.0560211536904535,tanin
C11 H12 O8,0.5878721743065616,0.2011956473539204,0.7256949007257405,0.8093943183661879,1.569924118536804e-06,tanin
C15 H22 O10,0.5321385136681945,0.1981033610450772,0.6722339436799424,0.7781675227552933,0.1066610580436259,tanin
C11 H14 O8,0.5138372103624463,0.2425607029862745,0.6022441668557196,0.8087579942149292,0.099726410490594,tanin
C13 H16 O10,0.4941679003890371,0.2793784973062668,0.6337210800739073,0.7896615426448266,0.1027822632915775,tanin
C10 H12 O7,0.5177793778793187,0.2912773920177067,0.571816179154076,0.7878397560707262,0.1722166066760176,tanin
C13 H18 O9,0.6193412368375256,0.2587670844636215,0.6200058609056276,0.7631028649103034,0.1707645058185792,tanin
C20 H28 O13,0.5707523290277199,0.1160241998169688,0.5971205676105736,0.6740437280115662,1.569924118536804e-06,tanin
C10 H10 O7,0.5657195733105601,0.0426433327211942,0.5893530778822722,0.8020092760465161,1.569924118536804e-06,tanin
C9 H10 O6,0.472379480010191,2.3634394908793333e-06,0.4624412835574233,0.7856642692172505,0.0469575472080715,tanin
C23 H30 O15,0.6428650504928661,0.1137441324623928,0.4672959000069682,0.8316931913846897,1.569924118536804e-06,tanin
C24 H30 O16,0.6119375500873583,0.1873132654549848,0.450297165733493,0.8365965783658109,1.569924118536804e-06,tanin
C25 H30 O17,0.5211475726986164,0.2635331935214158,0.4316416994844503,0.8446361786349276,1.569924118536804e-06,tanin
C15 H14 O13,0.5077201281474949,0.2263691831526478,0.6045038132477467,0.8170996913442833,1.569924118536804e-06,tanin
C18 H24 O13,0.4474441784250585,0.1807084497361536,0.6123047120472156,0.8260774470841457,1.569924118536804e-06,tanin
C15 H16 O13,0.3331436371434574,0.2165949612440465,0.6019187863661717,0.8579571188864,1.569924118536804e-06,tanin
C14 H18 O11,0.3501447855897887,0.2102053983595316,0.6060312839360595,0.8514578319960848,1.569924118536804e-06,tanin
C14 H14 O12,0.3818751614893074,0.2131402717447537,0.605435449060871,0.8391616134999501,1.569924118536804e-06,tanin
C17 H22 O13,0.3916173937471741,0.1988967719867173,0.5359493537572001,0.9013918849507524,1.569924118536804e-06,tanin
C12 H16 O9,0.3304569409769919,0.1319751919803035,0.7079094225989776,0.7636706795479895,0.0516852258051766,tanin
C25 H28 O17,0.7448040643157998,0.3578145977009278,0.5463625237403269,0.7474117964353987,1.569924118536804e-06,tanin
C26 H28 O17,0.7229744669813414,0.4214023093548343,0.5308511692697636,0.7341536123145762,1.569924118536804e-06,tanin
C16 H18 O13,0.6875924415139454,0.3982504792679266,0.5338186106980937,0.7389289643972698,1.569924118536804e-06,tanin
C18 H18 O15,0.671725938606662,0.459982212620797,0.5210836693596499,0.7296688503262744,1.569924118536804e-06,tanin
C23 H24 O17,0.631516891919308,0.4320047264847023,0.5353787347762021,0.7388393886508414,1.569924118536804e-06,tanin
C20 H24 O15,0.6510185886403099,0.4114983493132153,0.582642945483714,0.7377689053728719,1.569924118536804e-06,tanin
C19 H24 O14,0.6291631930915689,0.4069794054571313,0.5854306938364082,0.7473892254716247,1.569924118536804e-06,tanin
C20 H26 O14,0.6423178778819736,0.3571451007346311,0.552941207352923,0.7649101352567217,1.569924118536804e-06,tanin
C21 H26 O15,0.6420245296434507,0.3595058929229013,0.548692766681547,0.7676060819807499,1.569924118536804e-06,tanin
C25 H26 O17,0.7089627304469323,0.4821414857402127,0.5233891339064208,0.7190392540924919,1.569924118536804e-06,tanin
C23 H26 O16,0.7118890494445068,0.4812225943256477,0.5233524237008406,0.715384882287113,1.569924118536804e-06,tanin
C24 H28 O16,0.720798350036383,0.4649979772097898,0.5639621042496656,0.7195818423589012,1.569924118536804e-06,tanin
C17 H18 O14,0.7058382911823907,0.5167266996739757,0.5676273577656522,0.707500977411245,1.569924118536804e-06,tanin
C21 H22 O16,0.7060406694070549,0.5267496331985664,0.5501975669287105,0.6989072378530818,1.569924118536804e-06,tanin
C26 H26 O17,0.6295523203314675,0.5519134888455732,0.5182062335599529,0.7062665227199764,1.569924118536804e-06,tanin
C24 H24 O17,0.6834397305123545,0.6397231091008528,0.5402221353232837,0.6866435480988565,1.569924118536804e-06,tanin
C18 H16 O15,0.5419519039132235,0.5205122013291611,0.5215892599699827,0.5507665674635928,0.0019345550178028,tanin
C24 H26 O17,0.6512153062859177,0.4343249504022766,0.5453182914028278,0.5485620038979612,1.569924118536804e-06,tanin
C20 H20 O16,0.6986788108295594,0.5150008611720037,0.5585653858477265,0.5340127163924767,8.834711070382789e-06,tanin
C19 H20 O15,0.6801807898782034,0.5769748794841194,0.5494700048586335,0.5192058101024271,2.44640227672864e-05,tanin
C17 H16 O14,0.6717356567689354,0.6284470578444094,0.5479086080540043,0.5151219261334673,1.569924118536804e-06,tanin
C23 H22 O17,0.6603534846274202,0.7440800851403485,0.5273000236408951,0.5047576051092165,1.569924118536804e-06,tanin
C26 H24 O17,0.6766997341331213,0.7034938198055423,0.5387445396054993,0.4382049940957014,1.569924118536804e-06,tanin
C22 H24 O16,0.6657432074804602,0.6954612218745401,0.531084197541156,0.436450743385756,0.0305010977536651,tanin
C15 H14 O12,0.6151874738699155,0.6713367574560465,0.5314949302529958,0.4498910442044802,0.1066937699930937,tanin
C15 H16 O12,0.6464473955375201,0.5845861698989536,0.5297584937790718,0.4668901221584816,0.1898065288663736,tanin
C22 H26 O15,0.6308357689686255,0.5588532337972737,0.5252258771392544,0.4380241165879677,0.2242023372240859,tanin
C21 H26 O14,0.6297746358168782,0.5607563275255636,0.5253562122895109,0.4324235081101898,0.2228395697603476,tanin
C17 H22 O12,0.5036247242471454,0.5653786200554106,0.5409947996394365,0.5008498631712771,0.1965681229251093,tanin
C21 H24 O15,0.5577358525348023,0.6375864063999218,0.5180241938947945,0.4287078849050794,0.2062378636731856,tanin
C15 H12 O10,0.5005857446982666,0.7407706782500728,0.5093576024250531,0.4957194831054566,0.2237508957304168,tanin
C9 H8 O6,0.3818841783409013,0.6771799541008175,0.5327476113309569,0.691264532492053,0.1054314887714228,tanin
C10 H8 O7,0.3690655966936608,0.6702925462349753,0.5034537025046303,0.687271109405356,0.1615005075375558,tanin
C12 H12 O8,0.4647506725318948,0.6576703915569154,0.5258183711073262,0.6894116776501698,0.1584933677974168,tanin
C12 H10 O8,0.4965317682216294,0.7076814293398731,0.5229156000953272,0.6728601243739766,0.1124719869944146,tanin
C15 H12 O11,0.465884992462413,0.7959628866999696,0.5047640142303552,0.6571700738052813,0.1622104001619873,tanin
C20 H22 O15,0.5588043995423047,0.6336843412580437,0.5176753077373182,0.6747733012229656,0.1911209427412396,tanin
C18 H20 O14,0.5591322622849844,0.6355943838089381,0.5161677631735945,0.6736931257076108,0.1922026031227385,tanin
C14 H14 O11,0.5412859092357707,0.6469179119920773,0.5208936353810336,0.6792173469628909,0.1875988732268077,tanin
C14 H12 O10,0.6183748307211347,0.7256898052016074,0.5133348330294168,0.6604397655770851,0.1067242237211978,tanin
C16 H16 O13,0.5917038853914081,0.7021526568762978,0.5160293143917688,0.6613689811759047,0.1317524044803701,tanin
C13 H12 O9,0.5937177991949154,0.682619235369234,0.5266876433209381,0.6760213427492903,0.0833933129217159,tanin
C22 H20 O17,0.4929090477192825,0.705543360974384,0.5404205613423956,0.5195775228960299,1.569924118536804e-06,tanin
C26 H22 O17,0.4529801245547804,0.7735961932341443,0.5308640953984891,0.6915435273070158,1.569924118536804e-06,tanin
C16 H14 O13,0.5405251875229616,0.7072879572807272,0.5305026012939175,0.6818721791274172,1.569924118536804e-06,tanin
C20 H18 O16,0.5865856699585856,0.6475988162740943,0.5431657926747588,0.6905561582838845,1.569924118536804e-06,tanin
C17 H14 O14,0.4650221799521125,0.6402909042241772,0.5031136856600948,0.7058185554742509,1.569924118536804e-06,tanin
C14 H12 O11,0.495723858318812,0.6016895519913317,0.5561408020531624,0.7059847397271356,1.569924118536804e-06,tanin
C15 H12 O12,0.4272458297311846,0.6082236945692823,0.5622214916418459,0.7207005212830468,1.569924118536804e-06,tanin
C25 H24 O18,0.4622499990231744,0.5243270647723454,0.5443045647291208,0.6936108948183352,1.569924118536804e-06,tanin
C13 H12 O10,0.5070922547148365,0.540129611206547,0.5722072243775492,0.7233742953544265,1.569924118536804e-06,tanin
C15 H18 O12,0.5300957459395865,0.4746216948507698,0.591289491510755,0.7324414498135505,1.569924118536804e-06,tanin
C23 H28 O15,0.6028097411251888,0.517257501354418,0.5420807535431911,0.6906518414675694,0.1055107200809818,tanin
C17 H20 O13,0.6424614461967972,0.5718841238442461,0.5217826348557157,0.6792430601588766,0.1928214663831397,tanin
C16 H20 O12,0.5757401006741499,0.5593813041485998,0.5351341724207163,0.6947471436887912,0.1635389163988385,tanin
C14 H16 O11,0.5430090796689934,0.5500551005482581,0.5328321283264696,0.6977531092387734,0.2200485556305551,tanin
C13 H14 O10,0.5781223528652699,0.488292278243389,0.5403105898164696,0.7156724186628767,0.2124583878931904,tanin
C16 H22 O11,0.6322711515551414,0.4193138467460873,0.5485332781394265,0.7346543779128161,0.2406809564210837,tanin
C14 H18 O10,0.6050255823107806,0.5373240542049936,0.5188208809240249,0.6861828348971175,0.2739766330682655,tanin
C18 H24 O12,0.5798873514711644,0.5528628667130672,0.5145542641270258,0.6831103956459814,0.3074958275442984,tanin
C20 H24 O14,0.5592106087066118,0.5746432884174294,0.5069453879413617,0.6748151681479267,0.3369672938758216,tanin
C18 H15 O12 N1,0.0973157922341063,0.2119383061839219,0.6167312151133729,0.3286514663470028,1.569924118536804e-06,tanin
C20 H17 O13 N1,2.4256377054600782e-06,0.2426933130315246,0.7952105869210169,0.3204189507228063,1.569924118536804e-06,tanin
C15 H13 O10 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7220787664989107,0.1883791888278863,1.569924118536804e-06,tanin
C15 H15 O10 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7194194839793958,0.1875776762015564,1.569924118536804e-06,tanin
C19 H19 O13 N1,0.0826638592365271,2.3634394908793333e-06,0.7095533875366347,0.1939965042445361,1.569924118536804e-06,tanin
C18 H17 O12 N1,0.1771541458832412,2.3634394908793333e-06,0.863254205804333,0.2243540300809872,1.569924118536804e-06,tanin
C20 H21 O13 N1,0.0936284447003003,2.3634394908793333e-06,0.7166307810818112,3.5873342110026204e-06,1.569924118536804e-06,tanin
C18 H19 O12 N1,0.085715481162745,2.3634394908793333e-06,0.8374878573935388,3.5873342110026204e-06,1.569924118536804e-06,tanin
C16 H13 O11 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.8116702817402881,3.5873342110026204e-06,1.569924118536804e-06,tanin
C16 H15 O11 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7797623119586339,3.5873342110026204e-06,1.569924118536804e-06,tanin
C20 H18 O13 N2,2.4256377054600782e-06,2.3634394908793333e-06,0.7239694812907611,3.5873342110026204e-06,1.569924118536804e-06,tanin
C13 H11 O9 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7435183220119006,3.5873342110026204e-06,1.569924118536804e-06,tanin
C20 H17 O14 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7439461967590656,3.5873342110026204e-06,1.569924118536804e-06,tanin
C17 H15 O12 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7451333324212127,3.5873342110026204e-06,1.569924118536804e-06,tanin
C18 H16 O12 N2,2.4256377054600782e-06,2.3634394908793333e-06,0.7464920475274265,3.5873342110026204e-06,1.569924118536804e-06,tanin
C13 H13 O9 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.7533331912122052,0.0598447086712597,1.569924118536804e-06,tanin
C21 H17 O14 N1,2.4256377054600782e-06,0.143287051764792,0.7576233136771329,3.5873342110026204e-06,1.569924118536804e-06,tanin
C20 H19 O13 N1,0.0286936505635381,0.1020047694629692,0.7711691806727569,3.5873342110026204e-06,1.569924118536804e-06,tanin
C21 H19 O14 N1,2.4256377054600782e-06,0.064772741970053,0.6998852000678363,3.5873342110026204e-06,1.569924118536804e-06,tanin
C19 H17 O13 N1,0.0479998381475138,0.1438366313329079,0.6327221090732992,3.5873342110026204e-06,1.569924118536804e-06,tanin
C18 H15 O13 N1,2.4256377054600782e-06,0.0523433869943104,0.5951995857911538,3.5873342110026204e-06,1.569924118536804e-06,tanin
C22 H19 O15 N1,2.4256377054600782e-06,0.0526245532268564,0.5971263744253242,3.5873342110026204e-06,1.569924118536804e-06,tanin
C12 H11 O8 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.6079978850467043,3.5873342110026204e-06,1.569924118536804e-06,tanin
C20 H23 O13 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.6146590970196245,3.5873342110026204e-06,1.569924118536804e-06,tanin
C21 H18 O14 N2,2.4256377054600782e-06,2.3634394908793333e-06,0.6185866515169787,3.5873342110026204e-06,1.569924118536804e-06,tanin
C18 H17 O13 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.6195406793623258,3.5873342110026204e-06,1.569924118536804e-06,tanin
