,NMF1,NMF2,NMF3,NMF4,NMF5,NMF6,NMF7,Class
C30 H42 O9,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6734259112667786,2.5105070760420363e-06,0.4539813972315915,4.282405132853128e-06,lignin
C36 H44 O16,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7665827592198013,2.5105070760420363e-06,0.318487037762204,4.282405132853128e-06,lignin
C35 H44 O14,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8336788523747591,2.5105070760420363e-06,0.3496094909317299,4.282405132853128e-06,lignin
C29 H42 O7,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.9016425990350568,2.5105070760420363e-06,0.2863636491214793,4.282405132853128e-06,lignin
C24 H34 O6,0.0726070610406629,2.5669726331038952e-06,1.8492174467358817e-06,0.8962459998799378,2.5105070760420363e-06,0.3115585060361749,4.282405132853128e-06,lignin
C28 H40 O7,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8848334378963167,2.5105070760420363e-06,0.4183848937462103,4.282405132853128e-06,lignin
C27 H40 O7,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8846833601507521,2.5105070760420363e-06,0.4234564907137409,4.282405132853128e-06,lignin
C31 H42 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8833030229211435,2.5105070760420363e-06,0.4606945647553663,4.282405132853128e-06,lignin
C31 H46 O11,0.0709907257743608,2.5669726331038952e-06,1.8492174467358817e-06,0.8939289809426213,2.5105070760420363e-06,0.4506316223777518,4.282405132853128e-06,lignin
C23 H34 O6,0.0722772252937895,2.5669726331038952e-06,1.8492174467358817e-06,0.8909438325153529,2.5105070760420363e-06,0.4633894889794964,4.282405132853128e-06,lignin
C30 H32 O16,0.2794794461671869,0.2797161838751387,1.8492174467358817e-06,0.5551501692287244,2.5105070760420363e-06,0.2044848925923342,0.1440431008183169,lignin
C20 H28 O4,0.1896044577358301,0.0829625922326385,0.1079691752509175,0.8072383290547945,0.0698060456314351,0.368438382656682,0.2010843329664619,lignin
C29 H38 O10,0.1652407038524572,2.5669726331038952e-06,1.8492174467358817e-06,0.6842020226397383,2.5105070760420363e-06,0.3770067177414467,0.1407648149669309,lignin
C27 H36 O8,0.1543631745509295,2.5669726331038952e-06,1.8492174467358817e-06,0.6194987055510923,2.5105070760420363e-06,0.3161022307126245,0.1461260383400987,lignin
C26 H34 O8,0.1565461707700989,2.5669726331038952e-06,1.8492174467358817e-06,0.6206439083783302,2.5105070760420363e-06,0.3144579833719189,0.1471333755436894,lignin
C25 H32 O8,0.1584526223998461,2.5669726331038952e-06,1.8492174467358817e-06,0.618259902598409,2.5105070760420363e-06,0.2620774955609558,0.3888192165130544,lignin
C32 H34 O17,0.2008633133746479,0.0005671329171723,1.8492174467358817e-06,0.5401400886917893,2.5105070760420363e-06,0.2930109625498622,0.3688850681039209,lignin
C31 H28 O15,0.3038708950222604,2.5669726331038952e-06,1.8492174467358817e-06,0.6350219612507577,2.5105070760420363e-06,0.4725540193296063,0.3018434813740618,lignin
C23 H28 O7,0.2589708976150769,2.5669726331038952e-06,1.8492174467358817e-06,0.8484505852578441,2.5105070760420363e-06,0.5507111358703567,0.4168001613653531,lignin
C28 H38 O9,0.1754235856455915,2.5669726331038952e-06,1.8492174467358817e-06,0.8612356214556891,2.5105070760420363e-06,0.6294109379754216,0.5300297278119112,lignin
C16 H18 O4,0.2110331185496936,2.5669726331038952e-06,1.8492174467358817e-06,0.5041965820379394,2.5105070760420363e-06,0.2164538484416072,4.282405132853128e-06,lignin
C12 H14 O3,0.1544650528844543,2.5669726331038952e-06,1.8492174467358817e-06,0.5057113843912189,2.5105070760420363e-06,0.1816262577898326,4.282405132853128e-06,lignin
C33 H36 O14,0.1537915620387172,2.5669726331038952e-06,1.8492174467358817e-06,0.5136886781197534,2.5105070760420363e-06,0.1624458237016737,4.282405132853128e-06,lignin
C20 H28 O3,0.1189336195754767,0.0753728071131181,1.8492174467358817e-06,0.6632777070358413,2.5105070760420363e-06,0.1782407101805442,4.282405132853128e-06,lignin
C28 H32 O9,0.1143110013205358,2.5669726331038952e-06,1.8492174467358817e-06,0.6593189812132905,2.5105070760420363e-06,0.1806030244441878,4.282405132853128e-06,lignin
C33 H42 O17,0.0602692156063787,2.5669726331038952e-06,1.8492174467358817e-06,0.6131401723119336,2.5105070760420363e-06,0.1567014832296595,4.282405132853128e-06,lignin
C36 H50 O15,0.1348195161120139,2.5669726331038952e-06,1.8492174467358817e-06,0.5973167989240975,2.5105070760420363e-06,0.1285894120336378,4.282405132853128e-06,lignin
C36 H44 O17,0.2106859917325164,2.5669726331038952e-06,1.8492174467358817e-06,0.591016746861863,2.5105070760420363e-06,0.0791225066532387,4.282405132853128e-06,lignin
C34 H38 O15,0.1826723421739974,2.5669726331038952e-06,1.8492174467358817e-06,0.5969497321962808,2.5105070760420363e-06,0.1128491917306383,4.282405132853128e-06,lignin
C34 H44 O13,0.2253306336231406,2.5669726331038952e-06,1.8492174467358817e-06,0.6377316773218086,2.5105070760420363e-06,0.117234505342186,4.282405132853128e-06,lignin
C31 H36 O13,0.2258140183506589,2.5669726331038952e-06,1.8492174467358817e-06,0.6391326549668022,2.5105070760420363e-06,0.1166538640137359,4.282405132853128e-06,lignin
C21 H22 O6,0.1787606215449369,2.5669726331038952e-06,1.8492174467358817e-06,0.6904409473179481,2.5105070760420363e-06,0.1517383090269176,4.282405132853128e-06,lignin
C33 H46 O14,0.2315610231974253,2.5669726331038952e-06,1.8492174467358817e-06,0.6618700760701375,2.5105070760420363e-06,0.164614590855834,4.282405132853128e-06,lignin
C28 H30 O10,0.2770571433355792,2.5669726331038952e-06,1.8492174467358817e-06,0.6633436353956057,2.5105070760420363e-06,0.1860109866669106,4.282405132853128e-06,lignin
C34 H36 O15,0.2321236778886407,2.5669726331038952e-06,1.8492174467358817e-06,0.673475811172105,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C17 H20 O4,0.2337240668831428,2.5669726331038952e-06,1.8492174467358817e-06,0.6815403919320019,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C16 H20 O4,0.2317260901803196,2.5669726331038952e-06,1.8492174467358817e-06,0.6836786784811497,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C26 H30 O8,0.2292239547078166,2.5669726331038952e-06,1.8492174467358817e-06,0.7024971424743609,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C20 H22 O5,0.1582623924926438,2.5669726331038952e-06,1.8492174467358817e-06,0.7169216929858425,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C33 H42 O14,0.1298789964935757,0.0130792840273979,1.8492174467358817e-06,0.7372435806418005,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C34 H48 O13,0.2167374724648286,0.0097910958719239,1.8492174467358817e-06,0.7935237937113719,2.5105070760420363e-06,0.06162004609059,4.282405132853128e-06,lignin
C32 H44 O11,0.1687943592196054,2.5669726331038952e-06,1.8492174467358817e-06,0.8706115112428267,2.5105070760420363e-06,0.0992592804637043,4.282405132853128e-06,lignin
C19 H26 O4,0.2234263314202909,2.5669726331038952e-06,1.8492174467358817e-06,0.8993421377935986,0.0737326184534076,3.704558711867581e-06,4.282405132853128e-06,lignin
C28 H36 O9,0.1377175737683311,2.5669726331038952e-06,1.8492174467358817e-06,0.6248790872369803,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C21 H31 O12 P1,0.1308777260134761,0.0348949436397093,1.8492174467358817e-06,0.5524548938878513,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C25 H37 O11 P1,0.1299731774030277,0.0354709023817301,1.8492174467358817e-06,0.5468255419167521,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C12 H16 O3,0.1535147811248718,2.5669726331038952e-06,1.8492174467358817e-06,0.5377781598396791,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C25 H26 O8,0.1531746765191294,2.5669726331038952e-06,1.8492174467358817e-06,0.5429434426912441,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H30 O16,0.1615547743295318,2.5669726331038952e-06,1.8492174467358817e-06,0.5464511792179294,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H46 O13,0.2023451350299236,2.5669726331038952e-06,1.8492174467358817e-06,0.5642675623850885,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C33 H32 O16,0.2024981607207741,2.5669726331038952e-06,1.8492174467358817e-06,0.5603654653944913,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H42 O16,0.2154600826892405,2.5669726331038952e-06,1.8492174467358817e-06,0.5254796099158068,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C33 H46 O15,0.2368481857306503,2.5669726331038952e-06,1.8492174467358817e-06,0.5261712150430372,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H44 O16,0.3124628858119999,2.5669726331038952e-06,1.8492174467358817e-06,0.586648010150548,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C30 H40 O16,0.3118652100919621,2.5669726331038952e-06,1.8492174467358817e-06,0.5334606461372408,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H44 O14,0.3350968687058928,2.5669726331038952e-06,1.8492174467358817e-06,0.5301851331851155,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H32 O14,0.3586566131406102,2.5669726331038952e-06,1.8492174467358817e-06,0.5155926997345779,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C30 H42 O14,0.2862776670629114,2.5669726331038952e-06,1.8492174467358817e-06,0.510044964351054,2.5105070760420363e-06,3.704558711867581e-06,0.0919897076829575,lignin
C34 H34 O17,0.2031647531440601,2.5669726331038952e-06,1.8492174467358817e-06,0.5601132440548421,2.5105070760420363e-06,3.704558711867581e-06,0.0969238226583481,lignin
C31 H42 O14,0.5173659288783223,2.5669726331038952e-06,1.8492174467358817e-06,0.6082270351941008,2.5105070760420363e-06,0.1585648760555237,4.282405132853128e-06,lignin
C18 H18 O5,0.4689646613511527,2.5669726331038952e-06,1.8492174467358817e-06,0.6719365503046238,2.5105070760420363e-06,0.1513638970488945,4.282405132853128e-06,lignin
C31 H34 O12,0.3661797423244528,2.5669726331038952e-06,1.8492174467358817e-06,0.634931460967916,2.5105070760420363e-06,0.1745973336523991,4.282405132853128e-06,lignin
C31 H40 O17,0.3747089383388616,2.5669726331038952e-06,1.8492174467358817e-06,0.6309980631276142,2.5105070760420363e-06,0.1743239378025481,4.282405132853128e-06,lignin
C32 H36 O13,0.3769764374196722,2.5669726331038952e-06,1.8492174467358817e-06,0.6217621198931417,2.5105070760420363e-06,0.1452352430951695,4.282405132853128e-06,lignin
C32 H38 O13,0.3293361345354879,2.5669726331038952e-06,1.8492174467358817e-06,0.6355690456673349,2.5105070760420363e-06,0.0965560789983025,4.282405132853128e-06,lignin
C32 H44 O15,0.357743050441445,2.5669726331038952e-06,1.8492174467358817e-06,0.5097363788001613,2.5105070760420363e-06,0.1737042102233207,4.282405132853128e-06,lignin
C32 H38 O14,0.3978172356038363,2.5669726331038952e-06,1.8492174467358817e-06,0.5025251620272607,2.5105070760420363e-06,0.0646807931930878,0.0947661576537781,lignin
C33 H40 O14,0.355763889664133,2.5669726331038952e-06,1.8492174467358817e-06,0.6268693752032855,2.5105070760420363e-06,0.3169439105024652,4.282405132853128e-06,lignin
C29 H34 O10,0.2681179131932228,2.5669726331038952e-06,1.8492174467358817e-06,0.6711102532359711,2.5105070760420363e-06,0.3042725846022417,4.282405132853128e-06,lignin
C27 H32 O9,0.2481074239899629,2.5669726331038952e-06,1.8492174467358817e-06,0.6653768297198998,2.5105070760420363e-06,0.3317888373617986,4.282405132853128e-06,lignin
C31 H32 O13,0.2495975057465096,2.5669726331038952e-06,1.8492174467358817e-06,0.6492978705291008,2.5105070760420363e-06,0.3347354313017042,4.282405132853128e-06,lignin
C24 H24 O8,0.2493139614527407,2.5669726331038952e-06,1.8492174467358817e-06,0.6479048315054091,2.5105070760420363e-06,0.3316999317341997,4.282405132853128e-06,lignin
C35 H44 O15,0.2471843407926024,2.5669726331038952e-06,1.8492174467358817e-06,0.6340421841702681,2.5105070760420363e-06,0.3074353223903612,4.282405132853128e-06,lignin
C35 H46 O13,0.2369013474723459,2.5669726331038952e-06,1.8492174467358817e-06,0.6363430990472293,2.5105070760420363e-06,0.29513146961912,4.282405132853128e-06,lignin
C30 H42 O16,0.2379932788433733,2.5669726331038952e-06,1.8492174467358817e-06,0.5924089164175074,2.5105070760420363e-06,0.2684734771201458,4.282405132853128e-06,lignin
C32 H40 O14,0.1854194785521856,2.5669726331038952e-06,1.8492174467358817e-06,0.6253681063091777,2.5105070760420363e-06,0.3111631475700359,4.282405132853128e-06,lignin
C34 H48 O15,0.2084511729433833,2.5669726331038952e-06,1.8492174467358817e-06,0.8029386205458475,2.5105070760420363e-06,0.2457547757733022,4.282405132853128e-06,lignin
C35 H48 O14,0.2098773795843787,2.5669726331038952e-06,1.8492174467358817e-06,0.8031907662795795,2.5105070760420363e-06,0.2465622810819115,4.282405132853128e-06,lignin
C36 H48 O14,0.231281890292891,2.5669726331038952e-06,1.8492174467358817e-06,0.8525242320744797,2.5105070760420363e-06,0.2861720381327957,4.282405132853128e-06,lignin
C32 H46 O12,0.1541872141374762,2.5669726331038952e-06,1.8492174467358817e-06,0.8633761005764347,2.5105070760420363e-06,0.2972867229099797,4.282405132853128e-06,lignin
C21 H30 O5,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.9080510321795416,0.0726647844758258,0.2215901690178883,0.1346857936713544,lignin
C35 H46 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.9308952088379084,2.5105070760420363e-06,0.1532606457277324,4.282405132853128e-06,lignin
C34 H44 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.9293719764248654,2.5105070760420363e-06,0.1518331139756112,4.282405132853128e-06,lignin
C33 H46 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8985773839415149,2.5105070760420363e-06,0.1679837788940691,4.282405132853128e-06,lignin
C31 H40 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8960952416811188,2.5105070760420363e-06,0.1736786638240428,4.282405132853128e-06,lignin
C20 H26 O4,0.1188128915558087,0.0663453336381423,0.03978599086667,0.8714671434073379,2.5105070760420363e-06,0.1616155657251419,4.282405132853128e-06,lignin
C34 H42 O13,3.577726848801236e-06,0.0382167963244227,1.8492174467358817e-06,0.8801739964335177,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H40 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.928191768057982,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C31 H44 O10,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.9353363760178636,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C31 H46 O10,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.9986322889585572,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H42 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,1.0,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C21 H28 O5,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7677439905014775,2.5105070760420363e-06,3.704558711867581e-06,0.1800453527189332,lignin
C34 H44 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.792341468378808,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H38 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7934816056095961,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C30 H32 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.795834008116144,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C36 H50 O13,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7959282130889266,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C28 H28 O10,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7960048774889279,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C25 H37 O12 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7961018798806455,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C35 H42 O14,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7961557112936641,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C18 H24 O4,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7963536475847917,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C13 H16 O3,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7978178317765319,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C19 H22 O4,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.79945144882863,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C23 H28 O6,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7995676551233064,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C32 H46 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.799633659088988,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C35 H48 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7996758471907639,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C33 H48 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.824559039829046,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C33 H40 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7018609942873681,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C31 H36 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.7008962627843935,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C19 H24 O4,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.700034355328758,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
C31 H38 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6976133782553451,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,lignin
